species,parent1,parent2,offspring,prob
rose,rrYYwwSs,Rryywwss,RrYywwSs,0.25
rose,rrYYwwSs,Rryywwss,RrYywwss,0.25
rose,rrYYwwSs,Rryywwss,rrYywwSs,0.25
rose,rrYYwwSs,Rryywwss,rrYywwss,0.25
rose,rrYYwwSS,Rryywwss,RrYywwSs,0.5
rose,rrYYwwSS,Rryywwss,rrYywwSs,0.5
rose,rrYYWwss,Rryywwss,RrYyWwss,0.25
rose,rrYYWwss,Rryywwss,RrYywwss,0.25
rose,rrYYWwss,Rryywwss,rrYyWwss,0.25
rose,rrYYWwss,Rryywwss,rrYywwss,0.25
rose,rrYYWwSs,Rryywwss,RrYyWwSs,0.125
rose,rrYYWwSs,Rryywwss,RrYyWwss,0.125
rose,rrYYWwSs,Rryywwss,RrYywwSs,0.125
rose,rrYYWwSs,Rryywwss,RrYywwss,0.125
rose,rrYYWwSs,Rryywwss,rrYyWwSs,0.125
rose,rrYYWwSs,Rryywwss,rrYyWwss,0.125
rose,rrYYWwSs,Rryywwss,rrYywwSs,0.125
rose,rrYYWwSs,Rryywwss,rrYywwss,0.125
rose,rrYYWwSS,Rryywwss,RrYyWwSs,0.25
rose,rrYYWwSS,Rryywwss,RrYywwSs,0.25
rose,rrYYWwSS,Rryywwss,rrYyWwSs,0.25
rose,rrYYWwSS,Rryywwss,rrYywwSs,0.25
rose,rrYYWWss,Rryywwss,RrYyWwss,0.5
rose,rrYYWWss,Rryywwss,rrYyWwss,0.5
rose,rrYYWWSs,Rryywwss,RrYyWwSs,0.25
rose,rrYYWWSs,Rryywwss,RrYyWwss,0.25
rose,rrYYWWSs,Rryywwss,rrYyWwSs,0.25
rose,rrYYWWSs,Rryywwss,rrYyWwss,0.25
rose,rrYYWWSS,Rryywwss,RrYyWwSs,0.5
rose,rrYYWWSS,Rryywwss,rrYyWwSs,0.5
rose,Rryywwss,Rryywwss,Rryywwss,0.5
rose,Rryywwss,Rryywwss,RRyywwss,0.25
rose,Rryywwss,Rryywwss,rryywwss,0.25
rose,rryywwss,RryywwSs,RryywwSs,0.25
rose,rryywwss,RryywwSs,Rryywwss,0.25
rose,rryywwss,RryywwSs,rryywwSs,0.25
rose,rryywwss,RryywwSs,rryywwss,0.25
rose,rryywwSs,RryywwSs,RryywwSs,0.25
rose,rryywwSs,RryywwSs,rryywwSs,0.25
rose,rryywwSs,RryywwSs,RryywwSS,0.125
rose,rryywwSs,RryywwSs,Rryywwss,0.125
rose,rryywwSs,RryywwSs,rryywwSS,0.125
rose,rryywwSs,RryywwSs,rryywwss,0.125
rose,rryywwSS,RryywwSs,RryywwSS,0.25
rose,rryywwSS,RryywwSs,RryywwSs,0.25
rose,rryywwSS,RryywwSs,rryywwSS,0.25
rose,rryywwSS,RryywwSs,rryywwSs,0.25
rose,rryyWwss,RryywwSs,RryyWwSs,0.125
rose,rryyWwss,RryywwSs,RryyWwss,0.125
rose,rryyWwss,RryywwSs,RryywwSs,0.125
rose,rryyWwss,RryywwSs,Rryywwss,0.125
rose,rryyWwss,RryywwSs,rryyWwSs,0.125
rose,rryyWwss,RryywwSs,rryyWwss,0.125
rose,rryyWwss,RryywwSs,rryywwSs,0.125
rose,rryyWwss,RryywwSs,rryywwss,0.125
rose,rryyWwSs,RryywwSs,RryyWwSs,0.125
rose,rryyWwSs,RryywwSs,RryywwSs,0.125
rose,rryyWwSs,RryywwSs,rryyWwSs,0.125
rose,rryyWwSs,RryywwSs,rryywwSs,0.125
rose,rryyWwSs,RryywwSs,RryyWwSS,0.0625
rose,rryyWwSs,RryywwSs,RryyWwss,0.0625
rose,rryyWwSs,RryywwSs,RryywwSS,0.0625
rose,rryyWwSs,RryywwSs,Rryywwss,0.0625
rose,rryyWwSs,RryywwSs,rryyWwSS,0.0625
rose,rryyWwSs,RryywwSs,rryyWwss,0.0625
rose,rryyWwSs,RryywwSs,rryywwSS,0.0625
rose,rryyWwSs,RryywwSs,rryywwss,0.0625
rose,rryyWwSS,RryywwSs,RryyWwSS,0.125
rose,rryyWwSS,RryywwSs,RryyWwSs,0.125
rose,rryyWwSS,RryywwSs,RryywwSS,0.125
rose,rryyWwSS,RryywwSs,RryywwSs,0.125
rose,rryyWwSS,RryywwSs,rryyWwSS,0.125
rose,rryyWwSS,RryywwSs,rryyWwSs,0.125
rose,rryyWwSS,RryywwSs,rryywwSS,0.125
rose,rryyWwSS,RryywwSs,rryywwSs,0.125
rose,rryyWWss,RryywwSs,RryyWwSs,0.25
rose,rryyWWss,RryywwSs,RryyWwss,0.25
rose,rryyWWss,RryywwSs,rryyWwSs,0.25
rose,rryyWWss,RryywwSs,rryyWwss,0.25
rose,rryyWWSs,RryywwSs,RryyWwSs,0.25
rose,rryyWWSs,RryywwSs,rryyWwSs,0.25
rose,rryyWWSs,RryywwSs,RryyWwSS,0.125
rose,rryyWWSs,RryywwSs,RryyWwss,0.125
rose,rryyWWSs,RryywwSs,rryyWwSS,0.125
rose,rryyWWSs,RryywwSs,rryyWwss,0.125
rose,rryyWWSS,RryywwSs,RryyWwSS,0.25
rose,rryyWWSS,RryywwSs,RryyWwSs,0.25
rose,rryyWWSS,RryywwSs,rryyWwSS,0.25
rose,rryyWWSS,RryywwSs,rryyWwSs,0.25
rose,rrYywwss,RryywwSs,RrYywwSs,0.125
rose,rrYywwss,RryywwSs,RrYywwss,0.125
rose,rrYywwss,RryywwSs,RryywwSs,0.125
rose,rrYywwss,RryywwSs,Rryywwss,0.125
rose,rrYywwss,RryywwSs,rrYywwSs,0.125
rose,rrYywwss,RryywwSs,rrYywwss,0.125
rose,rrYywwss,RryywwSs,rryywwSs,0.125
rose,rrYywwss,RryywwSs,rryywwss,0.125
rose,rrYywwSs,RryywwSs,RrYywwSs,0.125
rose,rrYywwSs,RryywwSs,RryywwSs,0.125
rose,rrYywwSs,RryywwSs,rrYywwSs,0.125
rose,rrYywwSs,RryywwSs,rryywwSs,0.125
rose,rrYywwSs,RryywwSs,RrYywwSS,0.0625
rose,rrYywwSs,RryywwSs,RrYywwss,0.0625
rose,rrYywwSs,RryywwSs,RryywwSS,0.0625
rose,rrYywwSs,RryywwSs,Rryywwss,0.0625
rose,rrYywwSs,RryywwSs,rrYywwSS,0.0625
rose,rrYywwSs,RryywwSs,rrYywwss,0.0625
rose,rrYywwSs,RryywwSs,rryywwSS,0.0625
rose,rrYywwSs,RryywwSs,rryywwss,0.0625
rose,rrYywwSS,RryywwSs,RrYywwSS,0.125
rose,rrYywwSS,RryywwSs,RrYywwSs,0.125
rose,rrYywwSS,RryywwSs,RryywwSS,0.125
rose,rrYywwSS,RryywwSs,RryywwSs,0.125
rose,rrYywwSS,RryywwSs,rrYywwSS,0.125
rose,rrYywwSS,RryywwSs,rrYywwSs,0.125
rose,rrYywwSS,RryywwSs,rryywwSS,0.125
rose,rrYywwSS,RryywwSs,rryywwSs,0.125
rose,rrYyWwss,RryywwSs,RrYyWwSs,0.0625
rose,rrYyWwss,RryywwSs,RrYyWwss,0.0625
rose,rrYyWwss,RryywwSs,RrYywwSs,0.0625
rose,rrYyWwss,RryywwSs,RrYywwss,0.0625
rose,rrYyWwss,RryywwSs,RryyWwSs,0.0625
rose,rrYyWwss,RryywwSs,RryyWwss,0.0625
rose,rrYyWwss,RryywwSs,RryywwSs,0.0625
rose,rrYyWwss,RryywwSs,Rryywwss,0.0625
rose,rrYyWwss,RryywwSs,rrYyWwSs,0.0625
rose,rrYyWwss,RryywwSs,rrYyWwss,0.0625
rose,rrYyWwss,RryywwSs,rrYywwSs,0.0625
rose,rrYyWwss,RryywwSs,rrYywwss,0.0625
rose,rrYyWwss,RryywwSs,rryyWwSs,0.0625
rose,rrYyWwss,RryywwSs,rryyWwss,0.0625
rose,rrYyWwss,RryywwSs,rryywwSs,0.0625
rose,rrYyWwss,RryywwSs,rryywwss,0.0625
rose,rrYyWwSs,RryywwSs,RrYyWwSs,0.0625
rose,rrYyWwSs,RryywwSs,RrYywwSs,0.0625
rose,rrYyWwSs,RryywwSs,RryyWwSs,0.0625
rose,rrYyWwSs,RryywwSs,RryywwSs,0.0625
rose,rrYyWwSs,RryywwSs,rrYyWwSs,0.0625
rose,rrYyWwSs,RryywwSs,rrYywwSs,0.0625
rose,rrYyWwSs,RryywwSs,rryyWwSs,0.0625
rose,rrYyWwSs,RryywwSs,rryywwSs,0.0625
rose,rrYyWwSs,RryywwSs,RrYyWwSS,0.03125
rose,rrYyWwSs,RryywwSs,RrYyWwss,0.03125
rose,rrYyWwSs,RryywwSs,RrYywwSS,0.03125
rose,rrYyWwSs,RryywwSs,RrYywwss,0.03125
rose,rrYyWwSs,RryywwSs,RryyWwSS,0.03125
rose,rrYyWwSs,RryywwSs,RryyWwss,0.03125
rose,rrYyWwSs,RryywwSs,RryywwSS,0.03125
rose,rrYyWwSs,RryywwSs,Rryywwss,0.03125
rose,rrYyWwSs,RryywwSs,rrYyWwSS,0.03125
rose,rrYyWwSs,RryywwSs,rrYyWwss,0.03125
rose,rrYyWwSs,RryywwSs,rrYywwSS,0.03125
rose,rrYyWwSs,RryywwSs,rrYywwss,0.03125
rose,rrYyWwSs,RryywwSs,rryyWwSS,0.03125
rose,rrYyWwSs,RryywwSs,rryyWwss,0.03125
rose,rrYyWwSs,RryywwSs,rryywwSS,0.03125
rose,rrYyWwSs,RryywwSs,rryywwss,0.03125
rose,rrYyWwSS,RryywwSs,RrYyWwSS,0.0625
rose,rrYyWwSS,RryywwSs,RrYyWwSs,0.0625
rose,rrYyWwSS,RryywwSs,RrYywwSS,0.0625
rose,rrYyWwSS,RryywwSs,RrYywwSs,0.0625
rose,rrYyWwSS,RryywwSs,RryyWwSS,0.0625
rose,rrYyWwSS,RryywwSs,RryyWwSs,0.0625
rose,rrYyWwSS,RryywwSs,RryywwSS,0.0625
rose,rrYyWwSS,RryywwSs,RryywwSs,0.0625
rose,rrYyWwSS,RryywwSs,rrYyWwSS,0.0625
rose,rrYyWwSS,RryywwSs,rrYyWwSs,0.0625
rose,rrYyWwSS,RryywwSs,rrYywwSS,0.0625
rose,rrYyWwSS,RryywwSs,rrYywwSs,0.0625
rose,rrYyWwSS,RryywwSs,rryyWwSS,0.0625
rose,rrYyWwSS,RryywwSs,rryyWwSs,0.0625
rose,rrYyWwSS,RryywwSs,rryywwSS,0.0625
rose,rrYyWwSS,RryywwSs,rryywwSs,0.0625
rose,rrYyWWss,RryywwSs,RrYyWwSs,0.125
rose,rrYyWWss,RryywwSs,RrYyWwss,0.125
rose,rrYyWWss,RryywwSs,RryyWwSs,0.125
rose,rrYyWWss,RryywwSs,RryyWwss,0.125
rose,rrYyWWss,RryywwSs,rrYyWwSs,0.125
rose,rrYyWWss,RryywwSs,rrYyWwss,0.125
rose,rrYyWWss,RryywwSs,rryyWwSs,0.125
rose,rrYyWWss,RryywwSs,rryyWwss,0.125
rose,rrYyWWSs,RryywwSs,RrYyWwSs,0.125
rose,rrYyWWSs,RryywwSs,RryyWwSs,0.125
rose,rrYyWWSs,RryywwSs,rrYyWwSs,0.125
rose,rrYyWWSs,RryywwSs,rryyWwSs,0.125
rose,rrYyWWSs,RryywwSs,RrYyWwSS,0.0625
rose,rrYyWWSs,RryywwSs,RrYyWwss,0.0625
rose,rrYyWWSs,RryywwSs,RryyWwSS,0.0625
rose,rrYyWWSs,RryywwSs,RryyWwss,0.0625
rose,rrYyWWSs,RryywwSs,rrYyWwSS,0.0625
rose,rrYyWWSs,RryywwSs,rrYyWwss,0.0625
rose,rrYyWWSs,RryywwSs,rryyWwSS,0.0625
rose,rrYyWWSs,RryywwSs,rryyWwss,0.0625
rose,rrYyWWSS,RryywwSs,RrYyWwSS,0.125
rose,rrYyWWSS,RryywwSs,RrYyWwSs,0.125
rose,rrYyWWSS,RryywwSs,RryyWwSS,0.125
rose,rrYyWWSS,RryywwSs,RryyWwSs,0.125
rose,rrYyWWSS,RryywwSs,rrYyWwSS,0.125
rose,rrYyWWSS,RryywwSs,rrYyWwSs,0.125
rose,rrYyWWSS,RryywwSs,rryyWwSS,0.125
rose,rrYyWWSS,RryywwSs,rryyWwSs,0.125
rose,rrYYwwss,RryywwSs,RrYywwSs,0.25
rose,rrYYwwss,RryywwSs,RrYywwss,0.25
rose,rrYYwwss,RryywwSs,rrYywwSs,0.25
rose,rrYYwwss,RryywwSs,rrYywwss,0.25
rose,rrYYwwSs,RryywwSs,RrYywwSs,0.25
rose,rrYYwwSs,RryywwSs,rrYywwSs,0.25
rose,rrYYwwSs,RryywwSs,RrYywwSS,0.125
rose,rrYYwwSs,RryywwSs,RrYywwss,0.125
rose,rrYYwwSs,RryywwSs,rrYywwSS,0.125
rose,rrYYwwSs,RryywwSs,rrYywwss,0.125
rose,rrYYwwSS,RryywwSs,RrYywwSS,0.25
rose,rrYYwwSS,RryywwSs,RrYywwSs,0.25
rose,rrYYwwSS,RryywwSs,rrYywwSS,0.25
rose,rrYYwwSS,RryywwSs,rrYywwSs,0.25
rose,rrYYWwss,RryywwSs,RrYyWwSs,0.125
rose,rrYYWwss,RryywwSs,RrYyWwss,0.125
rose,rrYYWwss,RryywwSs,RrYywwSs,0.125
rose,rrYYWwss,RryywwSs,RrYywwss,0.125
rose,rrYYWwss,RryywwSs,rrYyWwSs,0.125
rose,rrYYWwss,RryywwSs,rrYyWwss,0.125
rose,rrYYWwss,RryywwSs,rrYywwSs,0.125
rose,rrYYWwss,RryywwSs,rrYywwss,0.125
rose,rrYYWwSs,RryywwSs,RrYyWwSs,0.125
rose,rrYYWwSs,RryywwSs,RrYywwSs,0.125
rose,rrYYWwSs,RryywwSs,rrYyWwSs,0.125
rose,rrYYWwSs,RryywwSs,rrYywwSs,0.125
rose,rrYYWwSs,RryywwSs,RrYyWwSS,0.0625
rose,rrYYWwSs,RryywwSs,RrYyWwss,0.0625
rose,rrYYWwSs,RryywwSs,RrYywwSS,0.0625
rose,rrYYWwSs,RryywwSs,RrYywwss,0.0625
rose,rrYYWwSs,RryywwSs,rrYyWwSS,0.0625
rose,rrYYWwSs,RryywwSs,rrYyWwss,0.0625
rose,rrYYWwSs,RryywwSs,rrYywwSS,0.0625
rose,rrYYWwSs,RryywwSs,rrYywwss,0.0625
rose,rrYYWwSS,RryywwSs,RrYyWwSS,0.125
rose,rrYYWwSS,RryywwSs,RrYyWwSs,0.125
rose,rrYYWwSS,RryywwSs,RrYywwSS,0.125
rose,rrYYWwSS,RryywwSs,RrYywwSs,0.125
rose,rrYYWwSS,RryywwSs,rrYyWwSS,0.125
rose,rrYYWwSS,RryywwSs,rrYyWwSs,0.125
rose,rrYYWwSS,RryywwSs,rrYywwSS,0.125
rose,rrYYWwSS,RryywwSs,rrYywwSs,0.125
rose,rrYYWWss,RryywwSs,RrYyWwSs,0.25
rose,rrYYWWss,RryywwSs,RrYyWwss,0.25
rose,rrYYWWss,RryywwSs,rrYyWwSs,0.25
rose,rrYYWWss,RryywwSs,rrYyWwss,0.25
rose,rrYYWWSs,RryywwSs,RrYyWwSs,0.25
rose,rrYYWWSs,RryywwSs,rrYyWwSs,0.25
rose,rrYYWWSs,RryywwSs,RrYyWwSS,0.125
rose,rrYYWWSs,RryywwSs,RrYyWwss,0.125
rose,rrYYWWSs,RryywwSs,rrYyWwSS,0.125
rose,rrYYWWSs,RryywwSs,rrYyWwss,0.125
rose,rrYYWWSS,RryywwSs,RrYyWwSS,0.25
rose,rrYYWWSS,RryywwSs,RrYyWwSs,0.25
rose,rrYYWWSS,RryywwSs,rrYyWwSS,0.25
rose,rrYYWWSS,RryywwSs,rrYyWwSs,0.25
rose,Rryywwss,RryywwSs,RryywwSs,0.25
rose,Rryywwss,RryywwSs,Rryywwss,0.25
rose,Rryywwss,RryywwSs,RRyywwSs,0.125
rose,Rryywwss,RryywwSs,RRyywwss,0.125
rose,Rryywwss,RryywwSs,rryywwSs,0.125
rose,Rryywwss,RryywwSs,rryywwss,0.125
rose,RryywwSs,RryywwSs,RryywwSs,0.25
rose,RryywwSs,RryywwSs,RRyywwSs,0.125
rose,RryywwSs,RryywwSs,RryywwSS,0.125
rose,RryywwSs,RryywwSs,Rryywwss,0.125
rose,RryywwSs,RryywwSs,rryywwSs,0.125
rose,RryywwSs,RryywwSs,RRyywwSS,0.0625
rose,RryywwSs,RryywwSs,RRyywwss,0.0625
rose,RryywwSs,RryywwSs,rryywwSS,0.0625
rose,RryywwSs,RryywwSs,rryywwss,0.0625
rose,rryywwss,RryywwSS,RryywwSs,0.5
rose,rryywwss,RryywwSS,rryywwSs,0.5
rose,rryywwSs,RryywwSS,RryywwSS,0.25
rose,rryywwSs,RryywwSS,RryywwSs,0.25
rose,rryywwSs,RryywwSS,rryywwSS,0.25
rose,rryywwSs,RryywwSS,rryywwSs,0.25
rose,rryywwSS,RryywwSS,RryywwSS,0.5
rose,rryywwSS,RryywwSS,rryywwSS,0.5
rose,rryyWwss,RryywwSS,RryyWwSs,0.25
rose,rryyWwss,RryywwSS,RryywwSs,0.25
rose,rryyWwss,RryywwSS,rryyWwSs,0.25
rose,rryyWwss,RryywwSS,rryywwSs,0.25
rose,rryyWwSs,RryywwSS,RryyWwSS,0.125
rose,rryyWwSs,RryywwSS,RryyWwSs,0.125
rose,rryyWwSs,RryywwSS,RryywwSS,0.125
rose,rryyWwSs,RryywwSS,RryywwSs,0.125
rose,rryyWwSs,RryywwSS,rryyWwSS,0.125
rose,rryyWwSs,RryywwSS,rryyWwSs,0.125
rose,rryyWwSs,RryywwSS,rryywwSS,0.125
rose,rryyWwSs,RryywwSS,rryywwSs,0.125
rose,rryyWwSS,RryywwSS,RryyWwSS,0.25
rose,rryyWwSS,RryywwSS,RryywwSS,0.25
rose,rryyWwSS,RryywwSS,rryyWwSS,0.25
rose,rryyWwSS,RryywwSS,rryywwSS,0.25
rose,rryyWWss,RryywwSS,RryyWwSs,0.5
rose,rryyWWss,RryywwSS,rryyWwSs,0.5
rose,rryyWWSs,RryywwSS,RryyWwSS,0.25
rose,rryyWWSs,RryywwSS,RryyWwSs,0.25
rose,rryyWWSs,RryywwSS,rryyWwSS,0.25
rose,rryyWWSs,RryywwSS,rryyWwSs,0.25
rose,rryyWWSS,RryywwSS,RryyWwSS,0.5
rose,rryyWWSS,RryywwSS,rryyWwSS,0.5
rose,rrYywwss,RryywwSS,RrYywwSs,0.25
rose,rrYywwss,RryywwSS,RryywwSs,0.25
rose,rrYywwss,RryywwSS,rrYywwSs,0.25
rose,rrYywwss,RryywwSS,rryywwSs,0.25
rose,rrYywwSs,RryywwSS,RrYywwSS,0.125
rose,rrYywwSs,RryywwSS,RrYywwSs,0.125
rose,rrYywwSs,RryywwSS,RryywwSS,0.125
rose,rrYywwSs,RryywwSS,RryywwSs,0.125
rose,rrYywwSs,RryywwSS,rrYywwSS,0.125
rose,rrYywwSs,RryywwSS,rrYywwSs,0.125
rose,rrYywwSs,RryywwSS,rryywwSS,0.125
rose,rrYywwSs,RryywwSS,rryywwSs,0.125
rose,rrYywwSS,RryywwSS,RrYywwSS,0.25
rose,rrYywwSS,RryywwSS,RryywwSS,0.25
rose,rrYywwSS,RryywwSS,rrYywwSS,0.25
rose,rrYywwSS,RryywwSS,rryywwSS,0.25
rose,rrYyWwss,RryywwSS,RrYyWwSs,0.125
rose,rrYyWwss,RryywwSS,RrYywwSs,0.125
rose,rrYyWwss,RryywwSS,RryyWwSs,0.125
rose,rrYyWwss,RryywwSS,RryywwSs,0.125
rose,rrYyWwss,RryywwSS,rrYyWwSs,0.125
rose,rrYyWwss,RryywwSS,rrYywwSs,0.125
rose,rrYyWwss,RryywwSS,rryyWwSs,0.125
rose,rrYyWwss,RryywwSS,rryywwSs,0.125
rose,rrYyWwSs,RryywwSS,RrYyWwSS,0.0625
rose,rrYyWwSs,RryywwSS,RrYyWwSs,0.0625
rose,rrYyWwSs,RryywwSS,RrYywwSS,0.0625
rose,rrYyWwSs,RryywwSS,RrYywwSs,0.0625
rose,rrYyWwSs,RryywwSS,RryyWwSS,0.0625
rose,rrYyWwSs,RryywwSS,RryyWwSs,0.0625
rose,rrYyWwSs,RryywwSS,RryywwSS,0.0625
rose,rrYyWwSs,RryywwSS,RryywwSs,0.0625
rose,rrYyWwSs,RryywwSS,rrYyWwSS,0.0625
rose,rrYyWwSs,RryywwSS,rrYyWwSs,0.0625
rose,rrYyWwSs,RryywwSS,rrYywwSS,0.0625
rose,rrYyWwSs,RryywwSS,rrYywwSs,0.0625
rose,rrYyWwSs,RryywwSS,rryyWwSS,0.0625
rose,rrYyWwSs,RryywwSS,rryyWwSs,0.0625
rose,rrYyWwSs,RryywwSS,rryywwSS,0.0625
rose,rrYyWwSs,RryywwSS,rryywwSs,0.0625
rose,rrYyWwSS,RryywwSS,RrYyWwSS,0.125
rose,rrYyWwSS,RryywwSS,RrYywwSS,0.125
rose,rrYyWwSS,RryywwSS,RryyWwSS,0.125
rose,rrYyWwSS,RryywwSS,RryywwSS,0.125
rose,rrYyWwSS,RryywwSS,rrYyWwSS,0.125
rose,rrYyWwSS,RryywwSS,rrYywwSS,0.125
rose,rrYyWwSS,RryywwSS,rryyWwSS,0.125
rose,rrYyWwSS,RryywwSS,rryywwSS,0.125
rose,rrYyWWss,RryywwSS,RrYyWwSs,0.25
rose,rrYyWWss,RryywwSS,RryyWwSs,0.25
rose,rrYyWWss,RryywwSS,rrYyWwSs,0.25
rose,rrYyWWss,RryywwSS,rryyWwSs,0.25
rose,rrYyWWSs,RryywwSS,RrYyWwSS,0.125
rose,rrYyWWSs,RryywwSS,RrYyWwSs,0.125
rose,rrYyWWSs,RryywwSS,RryyWwSS,0.125
rose,rrYyWWSs,RryywwSS,RryyWwSs,0.125
rose,rrYyWWSs,RryywwSS,rrYyWwSS,0.125
rose,rrYyWWSs,RryywwSS,rrYyWwSs,0.125
rose,rrYyWWSs,RryywwSS,rryyWwSS,0.125
rose,rrYyWWSs,RryywwSS,rryyWwSs,0.125
rose,rrYyWWSS,RryywwSS,RrYyWwSS,0.25
rose,rrYyWWSS,RryywwSS,RryyWwSS,0.25
rose,rrYyWWSS,RryywwSS,rrYyWwSS,0.25
rose,rrYyWWSS,RryywwSS,rryyWwSS,0.25
rose,rrYYwwss,RryywwSS,RrYywwSs,0.5
rose,rrYYwwss,RryywwSS,rrYywwSs,0.5
rose,rrYYwwSs,RryywwSS,RrYywwSS,0.25
rose,rrYYwwSs,RryywwSS,RrYywwSs,0.25
rose,rrYYwwSs,RryywwSS,rrYywwSS,0.25
rose,rrYYwwSs,RryywwSS,rrYywwSs,0.25
rose,rrYYwwSS,RryywwSS,RrYywwSS,0.5
rose,rrYYwwSS,RryywwSS,rrYywwSS,0.5
rose,rrYYWwss,RryywwSS,RrYyWwSs,0.25
rose,rrYYWwss,RryywwSS,RrYywwSs,0.25
rose,rrYYWwss,RryywwSS,rrYyWwSs,0.25
rose,rrYYWwss,RryywwSS,rrYywwSs,0.25
rose,rrYYWwSs,RryywwSS,RrYyWwSS,0.125
rose,rrYYWwSs,RryywwSS,RrYyWwSs,0.125
rose,rrYYWwSs,RryywwSS,RrYywwSS,0.125
rose,rrYYWwSs,RryywwSS,RrYywwSs,0.125
rose,rrYYWwSs,RryywwSS,rrYyWwSS,0.125
rose,rrYYWwSs,RryywwSS,rrYyWwSs,0.125
rose,rrYYWwSs,RryywwSS,rrYywwSS,0.125
rose,rrYYWwSs,RryywwSS,rrYywwSs,0.125
rose,rrYYWwSS,RryywwSS,RrYyWwSS,0.25
rose,rrYYWwSS,RryywwSS,RrYywwSS,0.25
rose,rrYYWwSS,RryywwSS,rrYyWwSS,0.25
rose,rrYYWwSS,RryywwSS,rrYywwSS,0.25
rose,rrYYWWss,RryywwSS,RrYyWwSs,0.5
rose,rrYYWWss,RryywwSS,rrYyWwSs,0.5
rose,rrYYWWSs,RryywwSS,RrYyWwSS,0.25
rose,rrYYWWSs,RryywwSS,RrYyWwSs,0.25
rose,rrYYWWSs,RryywwSS,rrYyWwSS,0.25
rose,rrYYWWSs,RryywwSS,rrYyWwSs,0.25
rose,rrYYWWSS,RryywwSS,RrYyWwSS,0.5
rose,rrYYWWSS,RryywwSS,rrYyWwSS,0.5
rose,Rryywwss,RryywwSS,RryywwSs,0.5
rose,Rryywwss,RryywwSS,RRyywwSs,0.25
rose,Rryywwss,RryywwSS,rryywwSs,0.25
rose,RryywwSs,RryywwSS,RryywwSS,0.25
rose,RryywwSs,RryywwSS,RryywwSs,0.25
rose,RryywwSs,RryywwSS,RRyywwSS,0.125
rose,RryywwSs,RryywwSS,RRyywwSs,0.125
rose,RryywwSs,RryywwSS,rryywwSS,0.125
rose,RryywwSs,RryywwSS,rryywwSs,0.125
rose,RryywwSS,RryywwSS,RryywwSS,0.5
rose,RryywwSS,RryywwSS,RRyywwSS,0.25
rose,RryywwSS,RryywwSS,rryywwSS,0.25
rose,rryywwss,RryyWwss,RryyWwss,0.25
rose,rryywwss,RryyWwss,Rryywwss,0.25
rose,rryywwss,RryyWwss,rryyWwss,0.25
rose,rryywwss,RryyWwss,rryywwss,0.25
rose,rryywwSs,RryyWwss,RryyWwSs,0.125
rose,rryywwSs,RryyWwss,RryyWwss,0.125
rose,rryywwSs,RryyWwss,RryywwSs,0.125
rose,rryywwSs,RryyWwss,Rryywwss,0.125
rose,rryywwSs,RryyWwss,rryyWwSs,0.125
rose,rryywwSs,RryyWwss,rryyWwss,0.125
rose,rryywwSs,RryyWwss,rryywwSs,0.125
rose,rryywwSs,RryyWwss,rryywwss,0.125
rose,rryywwSS,RryyWwss,RryyWwSs,0.25
rose,rryywwSS,RryyWwss,RryywwSs,0.25
rose,rryywwSS,RryyWwss,rryyWwSs,0.25
rose,rryywwSS,RryyWwss,rryywwSs,0.25
rose,rryyWwss,RryyWwss,RryyWwss,0.25
rose,rryyWwss,RryyWwss,rryyWwss,0.25
rose,rryyWwss,RryyWwss,RryyWWss,0.125
rose,rryyWwss,RryyWwss,Rryywwss,0.125
rose,rryyWwss,RryyWwss,rryyWWss,0.125
rose,rryyWwss,RryyWwss,rryywwss,0.125
rose,rryyWwSs,RryyWwss,RryyWwSs,0.125
rose,rryyWwSs,RryyWwss,RryyWwss,0.125
rose,rryyWwSs,RryyWwss,rryyWwSs,0.125
rose,rryyWwSs,RryyWwss,rryyWwss,0.125
rose,rryyWwSs,RryyWwss,RryyWWSs,0.0625
rose,rryyWwSs,RryyWwss,RryyWWss,0.0625
rose,rryyWwSs,RryyWwss,RryywwSs,0.0625
rose,rryyWwSs,RryyWwss,Rryywwss,0.0625
rose,rryyWwSs,RryyWwss,rryyWWSs,0.0625
rose,rryyWwSs,RryyWwss,rryyWWss,0.0625
rose,rryyWwSs,RryyWwss,rryywwSs,0.0625
rose,rryyWwSs,RryyWwss,rryywwss,0.0625
rose,rryyWwSS,RryyWwss,RryyWwSs,0.25
rose,rryyWwSS,RryyWwss,rryyWwSs,0.25
rose,rryyWwSS,RryyWwss,RryyWWSs,0.125
rose,rryyWwSS,RryyWwss,RryywwSs,0.125
rose,rryyWwSS,RryyWwss,rryyWWSs,0.125
rose,rryyWwSS,RryyWwss,rryywwSs,0.125
rose,rryyWWss,RryyWwss,RryyWWss,0.25
rose,rryyWWss,RryyWwss,RryyWwss,0.25
rose,rryyWWss,RryyWwss,rryyWWss,0.25
rose,rryyWWss,RryyWwss,rryyWwss,0.25
rose,rryyWWSs,RryyWwss,RryyWWSs,0.125
rose,rryyWWSs,RryyWwss,RryyWWss,0.125
rose,rryyWWSs,RryyWwss,RryyWwSs,0.125
rose,rryyWWSs,RryyWwss,RryyWwss,0.125
rose,rryyWWSs,RryyWwss,rryyWWSs,0.125
rose,rryyWWSs,RryyWwss,rryyWWss,0.125
rose,rryyWWSs,RryyWwss,rryyWwSs,0.125
rose,rryyWWSs,RryyWwss,rryyWwss,0.125
